TimeWindow  TotalIterations  Iterations  Convergence  
1353  6079  5  1  
1354  6083  4  1  
1355  6087  4  1  
1356  6092  5  1  
1357  6096  4  1  
1358  6100  4  1  
1359  6105  5  1  
1360  6110  5  1  
1361  6114  4  1  
1362  6118  4  1  
1363  6122  4  1  
1364  6126  4  1  
1365  6130  4  1  
1366  6133  3  1  
1367  6137  4  1  
1368  6140  3  1  
1369  6144  4  1  
1370  6148  4  1  
1371  6152  4  1  
1372  6157  5  1  
1373  6161  4  1  
1374  6165  4  1  
1375  6170  5  1  
1376  6174  4  1  
1377  6177  3  1  
1378  6180  3  1  
1379  6184  4  1  
1380  6187  3  1  
1381  6191  4  1  
1382  6196  5  1  
1383  6201  5  1  
1384  6206  5  1  
1385  6211  5  1  
1386  6215  4  1  
1387  6220  5  1  
1388  6225  5  1  
1389  6230  5  1  
1390  6234  4  1  
1391  6238  4  1  
1392  6242  4  1  
1393  6246  4  1  
1394  6249  3  1  
1395  6253  4  1  
1396  6257  4  1  
1397  6262  5  1  
1398  6266  4  1  
1399  6270  4  1  
1400  6274  4  1  
1401  6278  4  1  
1402  6283  5  1  
1403  6287  4  1  
1404  6291  4  1  
1405  6294  3  1  
1406  6298  4  1  
1407  6303  5  1  
1408  6308  5  1  
1409  6312  4  1  
1410  6317  5  1  
1411  6322  5  1  
1412  6326  4  1  
1413  6329  3  1  
1414  6335  6  1  
1415  6339  4  1  
1416  6343  4  1  
1417  6348  5  1  
1418  6352  4  1  
1419  6357  5  1  
1420  6361  4  1  
1421  6366  5  1  
1422  6370  4  1  
1423  6374  4  1  
1424  6379  5  1  
1425  6383  4  1  
1426  6387  4  1  
1427  6390  3  1  
1428  6394  4  1  
1429  6398  4  1  
1430  6402  4  1  
1431  6406  4  1  
1432  6409  3  1  
1433  6413  4  1  
1434  6418  5  1  
1435  6421  3  1  
1436  6425  4  1  
1437  6429  4  1  
1438  6433  4  1  
1439  6436  3  1  
1440  6441  5  1  
1441  6446  5  1  
1442  6450  4  1  
1443  6454  4  1  
1444  6458  4  1  
1445  6463  5  1  
1446  6467  4  1  
1447  6472  5  1  
1448  6476  4  1  
1449  6480  4  1  
1450  6483  3  1  
1451  6487  4  1  
1452  6491  4  1  
1453  6495  4  1  
1454  6498  3  1  
1455  6502  4  1  
1456  6507  5  1  
1457  6511  4  1  
1458  6515  4  1  
1459  6519  4  1  
1460  6522  3  1  
1461  6525  3  1  
1462  6529  4  1  
1463  6532  3  1  
1464  6536  4  1  
1465  6540  4  1  
1466  6544  4  1  
1467  6548  4  1  
1468  6552  4  1  
1469  6555  3  1  
1470  6558  3  1  
1471  6563  5  1  
1472  6568  5  1  
1473  6571  3  1  
1474  6574  3  1  
1475  6578  4  1  
1476  6583  5  1  
1477  6586  3  1  
1478  6591  5  1  
1479  6595  4  1  
1480  6598  3  1  
1481  6602  4  1  
1482  6606  4  1  
1483  6610  4  1  
1484  6614  4  1  
1485  6618  4  1  
1486  6623  5  1  
1487  6626  3  1  
1488  6630  4  1  
1489  6634  4  1  
1490  6639  5  1  
1491  6644  5  1  
1492  6648  4  1  
1493  6652  4  1  
1494  6656  4  1  
1495  6660  4  1  
1496  6665  5  1  
1497  6669  4  1  
1498  6673  4  1  
1499  6677  4  1  
1500  6682  5  1  
1501  6687  5  1  
1502  6692  5  1  
1503  6697  5  1  
1504  6702  5  1  
1505  6706  4  1  
1506  6710  4  1  
1507  6715  5  1  
1508  6719  4  1  
1509  6725  6  1  
1510  6728  3  1  
1511  6733  5  1  
1512  6737  4  1  
1513  6741  4  1  
1514  6745  4  1  
1515  6749  4  1  
1516  6753  4  1  
1517  6757  4  1  
1518  6761  4  1  
1519  6765  4  1  
1520  6770  5  1  
1521  6773  3  1  
1522  6776  3  1  
1523  6781  5  1  
1524  6785  4  1  
1525  6789  4  1  
1526  6794  5  1  
1527  6799  5  1  
1528  6803  4  1  
1529  6807  4  1  
1530  6811  4  1  
1531  6815  4  1  
1532  6818  3  1  
1533  6822  4  1  
1534  6826  4  1  
1535  6830  4  1  
1536  6834  4  1  
1537  6838  4  1  
1538  6842  4  1  
1539  6845  3  1  
1540  6849  4  1  
1541  6853  4  1  
1542  6857  4  1  
1543  6861  4  1  
1544  6865  4  1  
1545  6868  3  1  
1546  6872  4  1  
1547  6877  5  1  
1548  6880  3  1  
1549  6885  5  1  
1550  6890  5  1  
1551  6895  5  1  
1552  6899  4  1  
1553  6903  4  1  
1554  6908  5  1  
1555  6913  5  1  
1556  6918  5  1  
1557  6921  3  1  
1558  6925  4  1  
1559  6929  4  1  
1560  6934  5  1  
1561  6938  4  1  
1562  6942  4  1  
1563  6947  5  1  
1564  6952  5  1  
1565  6957  5  1  
1566  6960  3  1  
1567  6964  4  1  
1568  6967  3  1  
1569  6971  4  1  
1570  6975  4  1  
1571  6980  5  1  
1572  6985  5  1  
1573  6989  4  1  
1574  6994  5  1  
1575  6998  4  1  
1576  7002  4  1  
1577  7007  5  1  
1578  7011  4  1  
1579  7016  5  1  
1580  7020  4  1  
1581  7024  4  1  
1582  7029  5  1  
1583  7034  5  1  
1584  7037  3  1  
1585  7042  5  1  
1586  7046  4  1  
1587  7049  3  1  
1588  7053  4  1  
1589  7058  5  1  
1590  7063  5  1  
1591  7066  3  1  
1592  7070  4  1  
1593  7074  4  1  
1594  7078  4  1  
1595  7082  4  1  
1596  7086  4  1  
1597  7090  4  1  
1598  7093  3  1  
1599  7098  5  1  
1600  7102  4  1  
1601  7106  4  1  
1602  7111  5  1  
1603  7115  4  1  
1604  7120  5  1  
1605  7123  3  1  
1606  7127  4  1  
1607  7131  4  1  
1608  7135  4  1  
1609  7138  3  1  
1610  7142  4  1  
1611  7146  4  1  
1612  7150  4  1  
1613  7154  4  1  
1614  7158  4  1  
1615  7161  3  1  
1616  7165  4  1  
1617  7169  4  1  
1618  7173  4  1  
1619  7176  3  1  
1620  7179  3  1  
1621  7182  3  1  
1622  7186  4  1  
1623  7191  5  1  
1624  7195  4  1  
1625  7199  4  1  
1626  7202  3  1  
1627  7205  3  1  
1628  7209  4  1  
1629  7213  4  1  
1630  7217  4  1  
1631  7222  5  1  
1632  7227  5  1  
1633  7231  4  1  
1634  7235  4  1  
1635  7238  3  1  
1636  7243  5  1  
1637  7247  4  1  
1638  7251  4  1  
1639  7254  3  1  
1640  7258  4  1  
1641  7261  3  1  
1642  7266  5  1  
1643  7270  4  1  
1644  7273  3  1  
1645  7276  3  1  
1646  7280  4  1  
1647  7284  4  1  
1648  7289  5  1  
1649  7294  5  1  
1650  7298  4  1  
1651  7301  3  1  
1652  7306  5  1  
1653  7310  4  1  
1654  7313  3  1  
1655  7319  6  1  
1656  7324  5  1  
1657  7328  4  1  
1658  7333  5  1  
1659  7337  4  1  
1660  7340  3  1  
1661  7345  5  1  
1662  7349  4  1  
1663  7353  4  1  
1664  7356  3  1  
1665  7361  5  1  
1666  7365  4  1  
1667  7369  4  1  
1668  7374  5  1  
1669  7377  3  1  
1670  7381  4  1  
1671  7385  4  1  
1672  7390  5  1  
1673  7394  4  1  
1674  7399  5  1  
1675  7403  4  1  
1676  7407  4  1  
1677  7411  4  1  
1678  7416  5  1  
1679  7420  4  1  
1680  7425  5  1  
1681  7430  5  1  
1682  7435  5  1  
1683  7440  5  1  
1684  7444  4  1  
1685  7449  5  1  
1686  7453  4  1  
1687  7457  4  1  
1688  7461  4  1  
1689  7466  5  1  
1690  7471  5  1  
1691  7475  4  1  
1692  7478  3  1  
1693  7482  4  1  
1694  7486  4  1  
1695  7490  4  1  
1696  7494  4  1  
1697  7497  3  1  
1698  7502  5  1  
1699  7506  4  1  
1700  7511  5  1  
1701  7514  3  1  
1702  7518  4  1  
1703  7523  5  1  
1704  7527  4  1  
1705  7531  4  1  
1706  7535  4  1  
1707  7540  5  1  
1708  7545  5  1  
1709  7550  5  1  
1710  7554  4  1  
1711  7557  3  1  
1712  7562  5  1  
1713  7567  5  1  
1714  7571  4  1  
1715  7575  4  1  
1716  7579  4  1  
1717  7583  4  1  
1718  7587  4  1  
1719  7590  3  1  
1720  7594  4  1  
1721  7598  4  1  
1722  7602  4  1  
1723  7606  4  1  
1724  7611  5  1  
1725  7616  5  1  
1726  7621  5  1  
1727  7625  4  1  
1728  7629  4  1  
1729  7633  4  1  
1730  7637  4  1  
1731  7642  5  1  
1732  7646  4  1  
1733  7651  5  1  
1734  7654  3  1  
1735  7659  5  1  
1736  7663  4  1  
1737  7668  5  1  
1738  7673  5  1  
1739  7677  4  1  
1740  7681  4  1  
1741  7685  4  1  
1742  7689  4  1  
1743  7693  4  1  
1744  7696  3  1  
1745  7700  4  1  
1746  7705  5  1  
1747  7709  4  1  
1748  7713  4  1  
1749  7719  6  1  
1750  7723  4  1  
1751  7727  4  1  
1752  7732  5  1  
1753  7736  4  1  
1754  7741  5  1  
1755  7746  5  1  
1756  7751  5  1  
1757  7755  4  1  
1758  7759  4  1  
1759  7764  5  1  
1760  7767  3  1  
1761  7771  4  1  
1762  7776  5  1  
1763  7779  3  1  
1764  7784  5  1  
1765  7789  5  1  
1766  7794  5  1  
1767  7798  4  1  
1768  7803  5  1  
1769  7807  4  1  
1770  7811  4  1  
1771  7815  4  1  
1772  7820  5  1  
1773  7823  3  1  
1774  7827  4  1  
1775  7831  4  1  
1776  7835  4  1  
1777  7840  5  1  
1778  7844  4  1  
1779  7848  4  1  
1780  7852  4  1  
1781  7856  4  1  
1782  7860  4  1  
1783  7864  4  1  
1784  7868  4  1  
1785  7872  4  1  
1786  7876  4  1  
1787  7881  5  1  
1788  7886  5  1  
1789  7891  5  1  
1790  7896  5  1  
1791  7901  5  1  
1792  7906  5  1  
1793  7911  5  1  
1794  7916  5  1  
1795  7920  4  1  
1796  7924  4  1  
1797  7929  5  1  
1798  7934  5  1  
1799  7938  4  1  
1800  7943  5  1  
1801  7947  4  1  
1802  7952  5  1  
1803  7955  3  1  
1804  7959  4  1  
1805  7964  5  1  
1806  7969  5  1  
1807  7972  3  1  
1808  7977  5  1  
1809  7982  5  1  
1810  7986  4  1  
1811  7989  3  1  
1812  7994  5  1  
1813  7999  5  1  
1814  8004  5  1  
1815  8008  4  1  
1816  8012  4  1  
1817  8016  4  1  
1818  8020  4  1  
1819  8025  5  1  
1820  8029  4  1  
1821  8034  5  1  
1822  8040  6  1  
1823  8044  4  1  
1824  8049  5  1  
1825  8053  4  1  
1826  8057  4  1  
1827  8062  5  1  
1828  8066  4  1  
1829  8071  5  1  
1830  8074  3  1  
1831  8079  5  1  
1832  8083  4  1  
1833  8087  4  1  
1834  8092  5  1  
1835  8095  3  1  
1836  8101  6  1  
1837  8105  4  1  
1838  8109  4  1  
1839  8113  4  1  
1840  8116  3  1  
1841  8121  5  1  
1842  8125  4  1  
1843  8129  4  1  
1844  8133  4  1  
1845  8136  3  1  
1846  8140  4  1  
1847  8144  4  1  
1848  8148  4  1  
1849  8152  4  1  
1850  8156  4  1  
1851  8160  4  1  
1852  8164  4  1  
1853  8167  3  1  
1854  8170  3  1  
1855  8174  4  1  
1856  8178  4  1  
1857  8182  4  1  
1858  8186  4  1  
1859  8189  3  1  
1860  8193  4  1  
1861  8197  4  1  
1862  8200  3  1  
1863  8204  4  1  
1864  8208  4  1  
1865  8212  4  1  
1866  8216  4  1  
1867  8220  4  1  
1868  8224  4  1  
1869  8228  4  1  
1870  8232  4  1  
1871  8236  4  1  
1872  8239  3  1  
1873  8244  5  1  
1874  8248  4  1  
1875  8252  4  1  
1876  8257  5  1  
1877  8261  4  1  
1878  8265  4  1  
1879  8270  5  1  
1880  8274  4  1  
1881  8279  5  1  
1882  8283  4  1  
1883  8288  5  1  
1884  8291  3  1  
1885  8295  4  1  
1886  8299  4  1  
1887  8303  4  1  
1888  8307  4  1  
1889  8311  4  1  
1890  8316  5  1  
1891  8319  3  1  
1892  8324  5  1  
1893  8328  4  1  
1894  8333  5  1  
1895  8337  4  1  
1896  8342  5  1  
1897  8347  5  1  
1898  8351  4  1  
1899  8355  4  1  
1900  8358  3  1  
1901  8364  6  1  
1902  8369  5  1  
1903  8374  5  1  
1904  8380  6  1  
1905  8385  5  1  
1906  8389  4  1  
1907  8394  5  1  
1908  8398  4  1  
1909  8402  4  1  
1910  8407  5  1  
1911  8412  5  1  
1912  8416  4  1  
1913  8420  4  1  
1914  8425  5  1  
1915  8429  4  1  
1916  8433  4  1  
1917  8438  5  1  
1918  8443  5  1  
1919  8448  5  1  
1920  8453  5  1  
1921  8457  4  1  
1922  8462  5  1  
1923  8466  4  1  
1924  8470  4  1  
1925  8474  4  1  
1926  8480  6  1  
1927  8485  5  1  
1928  8490  5  1  
1929  8495  5  1  
1930  8500  5  1  
1931  8504  4  1  
1932  8510  6  1  
1933  8515  5  1  
1934  8518  3  1  
1935  8523  5  1  
1936  8527  4  1  
1937  8532  5  1  
1938  8536  4  1  
1939  8541  5  1  
1940  8545  4  1  
1941  8549  4  1  
1942  8553  4  1  
1943  8558  5  1  
1944  8562  4  1  
1945  8566  4  1  
1946  8571  5  1  
1947  8575  4  1  
1948  8579  4  1  
1949  8583  4  1  
1950  8587  4  1  
1951  8590  3  1  
1952  8594  4  1  
1953  8598  4  1  
1954  8601  3  1  
1955  8605  4  1  
1956  8609  4  1  
1957  8613  4  1  
1958  8617  4  1  
1959  8621  4  1  
1960  8624  3  1  
1961  8628  4  1  
1962  8632  4  1  
1963  8636  4  1  
1964  8641  5  1  
1965  8645  4  1  
1966  8649  4  1  
1967  8653  4  1  
1968  8657  4  1  
1969  8661  4  1  
1970  8665  4  1  
1971  8669  4  1  
1972  8672  3  1  
1973  8677  5  1  
1974  8680  3  1  
1975  8684  4  1  
1976  8687  3  1  
1977  8691  4  1  
1978  8696  5  1  
1979  8700  4  1  
1980  8705  5  1  
1981  8709  4  1  
1982  8714  5  1  
1983  8719  5  1  
1984  8723  4  1  
1985  8727  4  1  
1986  8731  4  1  
1987  8736  5  1  
1988  8740  4  1  
1989  8745  5  1  
1990  8750  5  1  
1991  8755  5  1  
1992  8761  6  1  
1993  8765  4  1  
1994  8769  4  1  
1995  8775  6  1  
1996  8779  4  1  
1997  8784  5  1  
1998  8789  5  1  
1999  8794  5  1  
2000  8798  4  1  
2001  8803  5  1  
2002  8809  6  1  
2003  8813  4  1  
2004  8817  4  1  
2005  8821  4  1  
2006  8825  4  1  
2007  8829  4  1  
2008  8834  5  1  
2009  8839  5  1  
2010  8844  5  1  
2011  8848  4  1  
2012  8853  5  1  
2013  8858  5  1  
2014  8863  5  1  
2015  8867  4  1  
2016  8872  5  1  
2017  8876  4  1  
2018  8880  4  1  
2019  8885  5  1  
2020  8890  5  1  
2021  8895  5  1  
2022  8899  4  1  
2023  8903  4  1  
2024  8907  4  1  
2025  8911  4  1  
2026  8915  4  1  
2027  8919  4  1  
2028  8924  5  1  
2029  8930  6  1  
2030  8935  5  1  
2031  8939  4  1  
2032  8944  5  1  
2033  8949  5  1  
2034  8952  3  1  
2035  8957  5  1  
2036  8962  5  1  
2037  8966  4  1  
2038  8971  5  1  
2039  8975  4  1  
2040  8978  3  1  
2041  8983  5  1  
2042  8987  4  1  
2043  8992  5  1  
2044  8997  5  1  
2045  9002  5  1  
2046  9006  4  1  
2047  9009  3  1  
2048  9013  4  1  
2049  9018  5  1  
2050  9022  4  1  
2051  9026  4  1  
2052  9029  3  1  
2053  9033  4  1  
2054  9037  4  1  
2055  9040  3  1  
2056  9044  4  1  
2057  9048  4  1  
2058  9052  4  1  
2059  9057  5  1  
2060  9061  4  1  
2061  9064  3  1  
2062  9067  3  1  
2063  9072  5  1  
2064  9076  4  1  
2065  9081  5  1  
2066  9085  4  1  
2067  9089  4  1  
2068  9093  4  1  
2069  9097  4  1  
2070  9101  4  1  
2071  9107  6  1  
2072  9111  4  1  
2073  9116  5  1  
2074  9120  4  1  
2075  9125  5  1  
2076  9128  3  1  
2077  9133  5  1  
2078  9138  5  1  
2079  9142  4  1  
2080  9147  5  1  
2081  9151  4  1  
2082  9156  5  1  
2083  9161  5  1  
2084  9165  4  1  
2085  9169  4  1  
2086  9175  6  1  
2087  9180  5  1  
2088  9185  5  1  
2089  9190  5  1  
2090  9194  4  1  
2091  9199  5  1  
2092  9204  5  1  
2093  9209  5  1  
2094  9214  5  1  
2095  9219  5  1  
2096  9224  5  1  
2097  9229  5  1  
2098  9233  4  1  
2099  9238  5  1  
2100  9243  5  1  
2101  9249  6  1  
2102  9254  5  1  
2103  9258  4  1  
2104  9263  5  1  
2105  9268  5  1  
2106  9273  5  1  
2107  9278  5  1  
2108  9283  5  1  
2109  9287  4  1  
2110  9291  4  1  
2111  9296  5  1  
2112  9300  4  1  
2113  9304  4  1  
2114  9309  5  1  
2115  9314  5  1  
2116  9319  5  1  
2117  9324  5  1  
2118  9329  5  1  
2119  9333  4  1  
2120  9337  4  1  
2121  9341  4  1  
2122  9345  4  1  
2123  9350  5  1  
2124  9354  4  1  
2125  9359  5  1  
2126  9363  4  1  
2127  9368  5  1  
2128  9373  5  1  
2129  9378  5  1  
2130  9383  5  1  
2131  9388  5  1  
2132  9392  4  1  
2133  9396  4  1  
2134  9401  5  1  
2135  9406  5  1  
2136  9411  5  1  
2137  9416  5  1  
2138  9420  4  1  
2139  9425  5  1  
2140  9430  5  1  
2141  9435  5  1  
2142  9441  6  1  
2143  9446  5  1  
2144  9451  5  1  
2145  9455  4  1  
2146  9460  5  1  
2147  9465  5  1  
2148  9470  5  1  
2149  9476  6  1  
2150  9479  3  1  
2151  9485  6  1  
2152  9490  5  1  
2153  9495  5  1  
2154  9499  4  1  
2155  9503  4  1  
2156  9508  5  1  
2157  9512  4  1  
2158  9516  4  1  
2159  9521  5  1  
2160  9526  5  1  
2161  9529  3  1  
2162  9534  5  1  
2163  9538  4  1  
2164  9541  3  1  
2165  9545  4  1  
2166  9549  4  1  
2167  9554  5  1  
2168  9557  3  1  
2169  9561  4  1  
2170  9566  5  1  
2171  9570  4  1  
2172  9574  4  1  
2173  9580  6  1  
2174  9584  4  1  
2175  9588  4  1  
2176  9593  5  1  
2177  9598  5  1  
2178  9603  5  1  
2179  9608  5  1  
2180  9611  3  1  
2181  9616  5  1  
2182  9621  5  1  
2183  9627  6  1  
2184  9632  5  1  
2185  9636  4  1  
2186  9640  4  1  
2187  9645  5  1  
2188  9650  5  1  
2189  9655  5  1  
2190  9659  4  1  
2191  9663  4  1  
2192  9667  4  1  
2193  9670  3  1  
2194  9674  4  1  
2195  9678  4  1  
2196  9683  5  1  
2197  9688  5  1  
2198  9691  3  1  
2199  9697  6  1  
2200  9702  5  1  
2201  9707  5  1  
2202  9711  4  1  
2203  9715  4  1  
2204  9719  4  1  
2205  9724  5  1  
2206  9729  5  1  
2207  9734  5  1  
2208  9739  5  1  
2209  9744  5  1  
2210  9750  6  1  
2211  9755  5  1  
2212  9759  4  1  
2213  9764  5  1  
2214  9768  4  1  
2215  9772  4  1  
2216  9777  5  1  
2217  9782  5  1  
2218  9787  5  1  
2219  9791  4  1  
2220  9795  4  1  
2221  9799  4  1  
2222  9803  4  1  
2223  9807  4  1  
2224  9812  5  1  
2225  9817  5  1  
2226  9821  4  1  
2227  9826  5  1  
2228  9831  5  1  
2229  9836  5  1  
2230  9841  5  1  
2231  9846  5  1  
2232  9851  5  1  
2233  9856  5  1  
2234  9861  5  1  
2235  9867  6  1  
2236  9872  5  1  
2237  9877  5  1  
2238  9882  5  1  
2239  9886  4  1  
2240  9892  6  1  
2241  9897  5  1  
2242  9901  4  1  
2243  9905  4  1  
2244  9910  5  1  
2245  9915  5  1  
2246  9919  4  1  
2247  9924  5  1  
2248  9929  5  1  
2249  9935  6  1  
2250  9941  6  1  
2251  9946  5  1  
2252  9951  5  1  
2253  9956  5  1  
2254  9961  5  1  
2255  9967  6  1  
2256  9971  4  1  
2257  9976  5  1  
2258  9981  5  1  
2259  9986  5  1  
2260  9991  5  1  
2261  9996  5  1  
2262  10000  4  1  
2263  10004  4  1  
2264  10008  4  1  
2265  10012  4  1  
2266  10017  5  1  
2267  10022  5  1  
2268  10026  4  1  
2269  10030  4  1  
2270  10035  5  1  
2271  10040  5  1  
2272  10045  5  1  
2273  10050  5  1  
2274  10054  4  1  
2275  10059  5  1  
2276  10064  5  1  
2277  10069  5  1  
2278  10073  4  1  
2279  10077  4  1  
2280  10082  5  1  
2281  10088  6  1  
2282  10094  6  1  
2283  10098  4  1  
2284  10102  4  1  
2285  10108  6  1  
2286  10113  5  1  
2287  10117  4  1  
2288  10122  5  1  
2289  10127  5  1  
2290  10133  6  1  
2291  10138  5  1  
2292  10142  4  1  
2293  10147  5  1  
2294  10151  4  1  
2295  10157  6  1  
2296  10162  5  1  
2297  10167  5  1  
2298  10171  4  1  
2299  10176  5  1  
2300  10181  5  1  
2301  10186  5  1  
2302  10191  5  1  
2303  10196  5  1  
2304  10200  4  1  
2305  10205  5  1  
2306  10209  4  1  
2307  10214  5  1  
2308  10219  5  1  
2309  10223  4  1  
2310  10228  5  1  
2311  10232  4  1  
2312  10237  5  1  
2313  10242  5  1  
2314  10247  5  1  
2315  10252  5  1  
2316  10257  5  1  
2317  10262  5  1  
2318  10267  5  1  
2319  10271  4  1  
2320  10276  5  1  
2321  10280  4  1  
2322  10285  5  1  
2323  10290  5  1  
2324  10295  5  1  
2325  10300  5  1  
2326  10304  4  1  
2327  10310  6  1  
2328  10314  4  1  
2329  10319  5  1  
2330  10324  5  1  
2331  10328  4  1  
2332  10332  4  1  
2333  10336  4  1  
2334  10340  4  1  
2335  10345  5  1  
2336  10350  5  1  
2337  10354  4  1  
2338  10359  5  1  
2339  10364  5  1  
2340  10368  4  1  
2341  10373  5  1  
2342  10378  5  1  
2343  10383  5  1  
2344  10387  4  1  
2345  10392  5  1  
2346  10397  5  1  
2347  10401  4  1  
2348  10406  5  1  
2349  10411  5  1  
2350  10416  5  1  
2351  10420  4  1  
2352  10425  5  1  
2353  10430  5  1  
2354  10434  4  1  
2355  10438  4  1  
2356  10443  5  1  
2357  10447  4  1  
2358  10451  4  1  
2359  10455  4  1  
2360  10460  5  1  
2361  10465  5  1  
2362  10469  4  1  
2363  10473  4  1  
2364  10479  6  1  
2365  10484  5  1  
2366  10489  5  1  
2367  10495  6  1  
2368  10501  6  1  
2369  10506  5  1  
2370  10511  5  1  
2371  10516  5  1  
2372  10521  5  1  
2373  10527  6  1  
2374  10532  5  1  
2375  10536  4  1  
2376  10541  5  1  
2377  10547  6  1  
2378  10552  5  1  
2379  10556  4  1  
2380  10561  5  1  
2381  10566  5  1  
2382  10571  5  1  
2383  10575  4  1  
2384  10580  5  1  
2385  10584  4  1  
2386  10589  5  1  
2387  10593  4  1  
2388  10598  5  1  
2389  10602  4  1  
2390  10606  4  1  
2391  10612  6  1  
2392  10617  5  1  
2393  10621  4  1  
2394  10626  5  1  
2395  10630  4  1  
2396  10635  5  1  
2397  10640  5  1  
2398  10645  5  1  
2399  10650  5  1  
2400  10653  3  1  
2401  10657  4  1  
2402  10661  4  1  
2403  10665  4  1  
2404  10669  4  1  
2405  10675  6  1  
2406  10681  6  1  
2407  10686  5  1  
2408  10690  4  1  
2409  10695  5  1  
2410  10700  5  1  
2411  10705  5  1  
2412  10710  5  1  
2413  10716  6  1  
2414  10721  5  1  
2415  10726  5  1  
2416  10731  5  1  
2417  10736  5  1  
2418  10741  5  1  
2419  10746  5  1  
2420  10750  4  1  
2421  10754  4  1  
2422  10759  5  1  
2423  10765  6  1  
